L,Are you answering these questions for yourself - or are you answering on behalf someone else who has the medical problem,,,,,,,,,,,,,,,,Respondent answering on behalf of,,0
,,,,left leg upper shin,264,480,36,67,,,,,,,,,,,
,,,,left leg lower shin,266,547,29,32,,,,,,,,,,,
,,,,left leg front of ankle,264,580,21,22,,,,,,,,,,,
,,,,left leg upper foot,264,602,32,10,,,,,,,,,,,
,,,,left leg toes,264,610,40,13,,,,,,,,,,,
,,,,right leg upper thigh,202,348,51,58,,,,,,,,,,,
,,,,right leg lower thigh,202,407,49,34,,,,,,,,,,,
,,,,right leg knee,210,441,37,38,,,,,,,,,,,
,,,,right leg upper shin,211,480,36,67,,,,,,,,,,,
,,,,right leg lower shin,221,547,29,32,,,,,,,,,,,
,,,,right leg front of ankle,221,580,21,22,,,,,,,,,,,
,,,,right leg upper foot,216,602,32,10,,,,,,,,,,,
,,,,right leg toes,208,610,40,13,,,,,,,,,,,
,,,,left upper arm upper,310,162,20,36,,,,,,,,,,,
,,,,left upper arm lower,305,198,24,35,,,,,,,,,,,
,,,,left elbow front,303,232,37,34,,,,,,,,,,,
,,,,left forearm front of,308,268,28,39,,,,,,,,,,,
,,,,left wrist,312,305,23,24,,,,,,,,,,,
,,,,left hand back of,315,328,28,17,,,,,,,,,,,
,,,,left hand fingers and thumb,311,346,29,28,,,,,,,,,,,
,,,,right upper arm upper,176,162,20,36,,,,,,,,,,,
,,,,right upper arm lower,180,198,24,35,,,,,,,,,,,
,,,,right elbow front,173,232,37,34,,,,,,,,,,,
,,,,right forearm front of,176,268,28,39,,,,,,,,,,,
,,,,right wrist,174,305,23,24,,,,,,,,,,,
,,,,right hand back of,176,328,28,17,,,,,,,,,,,
,,,,right hand fingers and thumb,173,346,29,28,,,,,,,,,,,
,,,,Midline scalp,460,17,21,34,,,,,,,,,,,
,,,,left scalp,440,17,21,34,,,,,,,,,,,
,,,,right scalp,480,17,21,34,,,,,,,,,,,
,,,,Occiput midline area - rear of skull,460,50,20,32,,,,,,,,,,,
,,,,Occiput left area - rear of skull,440,50,20,32,,,,,,,,,,,
,,,,Occiput right area - rear of skull,480,50,20,32,,,,,,,,,,,
,,,,Neck spine  midline,460,82,21,37,,,,,,,,,,,
,,,,Neck back right,480,82,21,37,,,,,,,,,,,
,,,,Neck back left,448,82,21,37,,,,,,,,,,,
,,,,Upper spine - back of chest,460,82,21,105,,,,,,,,,,,
,,,,Lower spine - lumbar spine,460,217,21,76,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine,460,316,21,24,,,,,,,,,,,
,,,,Coccyx spine - tail,460,338,21,26,,,,,,,,,,,
,,,,Anal area,460,342,21,8,,,,,,,,,,,
,,,,Left upper outer rear chest,415,118,23,68,,,,,,,,,,,
,,,,Left upper inner rear chest,437,118,23,68,,,,,,,,,,,
,,,,Left lower outer rear chest,419,187,20,51,,,,,,,,,,,
,,,,Left lower inner rear chest,437,187,20,51,,,,,,,,,,,
,,,,right upper outer rear chest,504,118,23,68,,,,,,,,,,,
,,,,right upper inner rear chest,480,118,23,68,,,,,,,,,,,
,,,,right lower outer rear chest,504,187,20,51,,,,,,,,,,,
,,,,right lower inner rear chest,480,187,20,51,,,,,,,,,,,
,,,,Left upper outer back,422,237,19,28,,,,,,,,,,,
,,,,Left upper inner back,441,237,19,28,,,,,,,,,,,
,,,,Left lower outer back,422,264,19,29,,,,,,,,,,,
,,,,Left lower inner back,422,264,19,29,,,,,,,,,,,
,,,,right upper outer back,501,237,15,29,,,,,,,,,,,
,,,,right upper inner back,481,237,20,28,,,,,,,,,,,
,,,,right lower outer back,501,264,15,28,,,,,,,,,,,
,,,,right lower inner back,481,264,20,29,,,,,,,,,,,
,,,,left buttock upper outer quadrant,418,294,21,24,,,,,,,,,,,
,,,,left buttock upper inner quadrant,438,294,22,24,,,,,,,,,,,
,,,,left buttock lower outer quadrant,415,316,24,30,,,,,,,,,,,
,,,,left buttock lower inner quadrant,438,316,22,30,,,,,,,,,,,
,,,,right buttock upper outer quadrant,500,294,20,24,,,,,,,,,,,
,,,,right buttock upper inner quadrant,481,294,20,24,,,,,,,,,,,
,,,,right buttock lower outer quadrant,500,316,24,30,,,,,,,,,,,
,,,,right buttock lower inner quadrant,481,316,20,30,,,,,,,,,,,
,,,,left leg upper back of thigh,416,345,51,60,,,,,,,,,,,
,,,,left leg lower back of thigh,420,403,46,36,,,,,,,,,,,
,,,,left leg back of knee,420,440,46,40,,,,,,,,,,,
,,,,left leg upper calf,427,480,34,44,,,,,,,,,,,
,,,,left leg lower calf,479,530,34,44,,,,,,,,,,,
,,,,left leg back of ankle,438,574,28,26,,,,,,,,,,,
,,,,right leg upper back of thigh,469,345,56,60,,,,,,,,,,,
,,,,right leg lower back of thigh,473,403,46,36,,,,,,,,,,,
,,,,right leg back of knee,476,440,46,40,,,,,,,,,,,
,,,,right leg upper calf,476,480,34,44,,,,,,,,,,,
,,,,right leg lower calf,428,527,34,44,,,,,,,,,,,
,,,,right leg back of ankle,474,574,24,28,,,,,,,,,,,
,,,,left back of heel,442,600,24,22,,,,,,,,,,,
,,,,right back of heel,476,600,22,22,,,,,,,,,,,
,,,,left upper foot and toes,426,594,20,22,,,,,,,,,,,
,,,,right upper foot and toes,496,594,18,22,,,,,,,,,,,
,,,,back of left shoulder,387,132,28,36,,,,,,,,,,,
,,,,back of right shoulder,523,132,28,36,,,,,,,,,,,
,,,,left upper arm upper,387,167,26,19,,,,,,,,,,,
,,,,left upper arm lower,392,187,26,19,,,,,,,,,,,
,,,,left elbow back,394,206,30,32,,,,,,,,,,,
,,,,left forearm front of,388,264,30,44,,,,,,,,,,,
,,,,back of right shoulder,523,132,28,36,,,,,,,,,,,
,,,,left upper arm upper,387,167,26,19,,,,,,,,,,,
,,,,left upper arm lower,392,187,26,19,,,,,,,,,,,
,,,,left elbow back,394,206,30,32,,,,,,,,,,,
,,,,left forearm front of,388,264,30,44,,,,,,,,,,,
,,,,left wrist,388,308,20,20,,,,,,,,,,,
,,,,left outside side of hand,388,308,25,17,,,,,,,,,,,
,,,,left hand fingers and thumb,384,346,32,32,,,,,,,,,,,
,,,,right upper arm upper,523,167,26,19,,,,,,,,,,,
,,,,right upper arm lower,522,187,26,20,,,,,,,,,,,
,,,,right elbow back,517,206,30,32,,,,,,,,,,,
,,,,right forearm front of,520,264,30,44,,,,,,,,,,,
,,,,right wrist,529,308,20,20,,,,,,,,,,,
,,,,right palm of hand,526,308,25,17,,,,,,,,,,,
,,,,right outside side of hand ,526,308,25,17,,,,,,,,,,,
,,,,right hand fingers and thumb,526,346,32,32,,,,,,,,,,,
,,,,Right scalp,564,12,71,20,,,,,,,,,,,
,,,,Right forehead,622,32,14,18,,,,,,,,,,,
,,,,Right temporal area,592,32,30,18,,,,,,,,,,,
,,,,Right upper rear of head,566,32,26,18,,,,,,,,,,,
,,,,Right eye,622,56,9,8,,,,,,,,,,,
,,,,Right eye area,616,50,18,16,,,,,,,,,,,
,,,,Right in front of the ear,602,50,15,27,,,,,,,,,,,
,,,,Right ear,589,50,11,27,,,,,,,,,,,
,,,,Right lower rear of head - Occiput area,612,76,25,27,,,,,,,,,,,
,,,,Right upper lip,630,76,10,7,,,,,,,,,,,
,,,,Right cheek - upper,617,64,16,12,,,,,,,,,,,
,,,,Right cheek - lower,617,75,15,8,,,,,,,,,,,
,,,,Right upper neck immediately below jaw - front,604,89,9,7,,,,,,,,,,,
,,,,Right upper neck immediately below jaw - middle,598,86,6,10,,,,,,,,,,,
,,,,Right upper neck immediately below jaw - rear,591,76,10,17,,,,,,,,,,,
,,,,Right lower neck -front,591,96,22,27,,,,,,,,,,,
,,,,Neck spine right side,575,76,18,41,,,,,,,,,,,
,,,,Right collar bone area,599,86,36,19,,,,,,,,,,,
,,,,Right top of back area,577,118,24,17,,,,,,,,,,,
,,,,Right shoulder joint,577,136,40,36,,,,,,,,,,,
,,,,Right upper chest ,616,134,35,35,,,,,,,,,,,
,,,,Right lower chest - upper,620,169,32,18,,,,,,,,,,,
,,,,Right outer upper upper-arm,578,169,42,38,,,,,,,,,,,
,,,,Right lower chest - lower,620,187,33,20,,,,,,,,,,,
,,,,Right upper abdomen,616,207,33,28,,,,,,,,,,,
,,,,Right outer lower upper-arm,580,206,36,28,,,,,,,,,,,
,,,,Right mid upper abdominal upper,616,233,30,18,,,,,,,,,,,
,,,,Right mid upper abdominal mid,616,250,30,8,,,,,,,,,,,
,,,,Right mid upper abdominal lower,620,258,26,8,,,,,,,,,,,
,,,,Right mid lower abdominal upper,626,268,19,14,,,,,,,,,,,
,,,,Right mid  lower abdominal mid,626,280,17,10,,,,,,,,,,,
,,,,Right mid lower abdominal lower,629,290,11,14,,,,,,,,,,,
,,,,Right lower abdominal,634,305,8,7,,,,,,,,,,,
,,,,Right upper loin,580,251,5,14,,,,,,,,,,,
,,,,Right lower loin upper,582,266,8,11,,,,,,,,,,,
,,,,Right lower loin lower,582,277,14,10,,,,,,,,,,,
,,,,Right buttock upper quadrant,568,287,35,26,,,,,,,,,,,
,,,,Right buttock lower quadrant,568,313,26,34,,,,,,,,,,,
,,,,Upper spine - upper rear of chest right side,567,118,9,53,,,,,,,,,,,
,,,,Upper spine - lower rear of chest right side,567,171,11,51,,,,,,,,,,,
,,,,Lower spine - lumbar spine right side,567,221,14,45,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine right side,567,266,16,21,,,,,,,,,,,
,,,,Right hip area,595,313,23,31,,,,,,,,,,,
,,,,Right front of hip area,617,321,6,25,,,,,,,,,,,
,,,,Right elbow outer,581,236,35,15,,,,,,,,,,,
,,,,Right forearm upper outer,588,251,30,16,,,,,,,,,,,
,,,,Right forearm mid outer,595,266,26,17,,,,,,,,,,,
,,,,Right forearm lower outer,606,283,22,19,,,,,,,,,,,
,,,,Right upper wrist outer,617,302,17,13,,,,,,,,,,,
,,,,Right lower wrist outer,622,314,19,12,,,,,,,,,,,
,,,,Right back of hand,624,326,29,20,,,,,,,,,,,
,,,,Right 5th and 4th fingers,628,346,17,19,,,,,,,,,,,
,,,,Left forearm lower inner,648,227,22,46,,,,,,,,,,,
,,,,Left wrist inner,669,254,13,28,,,,,,,,,,,
,,,,Left palm of hand,682,281,14,17,,,,,,,,,,,
,,,,Left thumb,688,270,21,14,,,,,,,,,,,
,,,,Left fingers,696,284,19,39,,,,,,,,,,,
,,,,Right upper outer thigh - rear,580,345,28,53,,,,,,,,,,,
,,,,Right upper outer thigh - mid,608,345,19,53,,,,,,,,,,,
,,,,Right upper outer thigh - front,627,374,9,24,,,,,,,,,,,
,,,,Right lower outer thigh - rear,580,399,30,40,,,,,,,,,,,
,,,,Right lower outer thigh - mid,608,399,17,40,,,,,,,,,,,
,,,,Right lower outer thigh - front,639,399,7,18,,,,,,,,,,,
,,,,Right  outer knee - front,600,440,23,32,,,,,,,,,,,
,,,,Right outer knee - rear,569,440,32,31,,,,,,,,,,,
,,,,Right outer lower leg - rear,569,471,24,100,,,,,,,,,,,
,,,,Right outer lower leg - front,592,471,23,100,,,,,,,,,,,
,,,,Right outer ankle,576,569,31,24,,,,,,,,,,,
,,,,Right outer  heel,568,595,12,27,,,,,,,,,,,
,,,,Right outer foot,578,595,54,30,,,,,,,,,,,
,,,,Right outer toes ,631,609,27,15,,,,,,,,,,,
,,,,Left lower inner thigh - front,640,366,35,33,,,,,,,,,,,
,,,,Left  inner knee - front,652,400,28,46,,,,,,,,,,,
,,,,Left inner knee - rear,636,399,17,46,,,,,,,,,,,
,,,,Left inner lower leg - rear,625,446,23,100,,,,,,,,,,,
,,,,Left inner lower leg - front,647,446,22,100,,,,,,,,,,,
,,,,Left inner ankle,635,546,32,28,,,,,,,,,,,
,,,,Left inner  heel,631,572,8,26,,,,,,,,,,,
,,,,Left inner foot,638,572,57,26,,,,,,,,,,,
,,,,Left inner toes ,695,572,21,26,,,,,,,,,,,
,,,,Left scalp,96,12,71,20,,,,,,,,,,,
,,,,Left forehead,96,32,14,18,,,,,,,,,,,
,,,,Left temporal area,110,32,30,18,,,,,,,,,,,
,,,,Left upper rear of head,142,32,26,18,,,,,,,,,,,
,,,,Left eye,99,56,9,8,,,,,,,,,,,
,,,,Left eye area,98,50,18,16,,,,,,,,,,,
,,,,Left in front of the ear,114,50,15,27,,,,,,,,,,,
,,,,Left ear,131,50,11,27,,,,,,,,,,,
,,,,Left lower rear of head - Occiput area,141,76,25,27,,,,,,,,,,,
,,,,Left upper lip,93,76,10,7,,,,,,,,,,,
,,,,Left cheek - upper,99,64,16,12,,,,,,,,,,,
,,,,Left cheek - lower,99,75,15,8,,,,,,,,,,,
,,,,Left upper neck immediately below jaw - front,117,89,9,7,,,,,,,,,,,
,,,,Left upper neck immediately below jaw - middle,126,86,6,10,,,,,,,,,,,
,,,,Left upper neck immediately below jaw - rear,132,76,10,17,,,,,,,,,,,
,,,,Left lower neck -front,114,96,22,27,,,,,,,,,,,
,,,,Neck spine Left side,140,76,18,41,,,,,,,,,,,
,,,,Left collar bone area,101,86,36,19,,,,,,,,,,,
,,,,Left top of back area,134,118,24,17,,,,,,,,,,,
,,,,Left shoulder joint,116,136,40,36,,,,,,,,,,,
,,,,Left upper chest ,80,134,35,35,,,,,,,,,,,
,,,,Left lower chest - upper,80,169,32,18,,,,,,,,,,,
,,,,Left outer upper upper-arm,110,169,42,38,,,,,,,,,,,
,,,,Left lower chest - lower,80,187,33,20,,,,,,,,,,,
,,,,Left upper abdomen,81,207,33,28,,,,,,,,,,,
,,,,Left outer lower upper-arm,116,206,36,28,,,,,,,,,,,
,,,,Left mid upper abdominal upper,85,233,30,18,,,,,,,,,,,
,,,,Left mid upper abdominal mid,87,250,30,8,,,,,,,,,,,
,,,,Left mid upper abdominal lower,87,258,26,8,,,,,,,,,,,
,,,,Left mid lower abdominal upper,87,268,19,14,,,,,,,,,,,
,,,,Left mid  lower abdominal mid,87,280,17,10,,,,,,,,,,,
,,,,Left mid lower abdominal lower,87,290,11,14,,,,,,,,,,,
,,,,Left lower abdominal,90,305,8,7,,,,,,,,,,,
,,,,Left upper loin,145,251,5,14,,,,,,,,,,,
,,,,Left lower loin upper,141,266,8,11,,,,,,,,,,,
,,,,Left lower loin lower,136,277,14,10,,,,,,,,,,,
,,,,Left buttock upper quadrant,130,287,35,26,,,,,,,,,,,
,,,,Left buttock lower quadrant,137,313,26,34,,,,,,,,,,,
,,,,Upper spine - upper rear of chest Left side,153,118,9,53,,,,,,,,,,,
,,,,Upper spine - lower rear of chest Left side,153,171,11,51,,,,,,,,,,,
,,,,Lower spine - lumbar spine Left side,153,221,14,45,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine Left side,153,266,16,21,,,,,,,,,,,
,,,,Left hip area,111,313,23,31,,,,,,,,,,,
,,,,Left front of hip area,106,321,6,25,,,,,,,,,,,
,,,,Left elbow outer,116,236,35,15,,,,,,,,,,,
,,,,Left forearm upper outer,112,251,30,16,,,,,,,,,,,
,,,,Left forearm mid outer,108,266,26,17,,,,,,,,,,,
,,,,Left forearm lower outer,104,283,22,19,,,,,,,,,,,
,,,,Left upper wrist outer,99,302,17,13,,,,,,,,,,,
,,,,Left lower wrist outer,93,314,19,12,,,,,,,,,,,
,,,,Left back of hand,80,326,29,20,,,,,,,,,,,
,,,,Left 5th and 4th fingers,80,346,17,19,,,,,,,,,,,
,,,,Right forearm lower inner,47,227,22,46,,,,,,,,,,,
,,,,Right wrist inner,35,254,13,28,,,,,,,,,,,
,,,,Right palm of hand,24,268,12,26,,,,,,,,,,,
,,,,Right thumb,6,268,18,20,,,,,,,,,,,
,,,,Right fingers,0,286,20,33,,,,,,,,,,,
,,,,Left upper outer thigh - rear,120,345,28,53,,,,,,,,,,,
,,,,Left upper outer thigh - mid,102,345,19,53,,,,,,,,,,,
,,,,Left upper outer thigh - front,93,374,9,24,,,,,,,,,,,
,,,,Left lower outer thigh - rear,120,399,30,40,,,,,,,,,,,
,,,,Left lower outer thigh - mid,102,399,17,40,,,,,,,,,,,
,,,,Left lower outer thigh - front,98,399,7,18,,,,,,,,,,,
,,,,Left  outer knee - front,104,440,23,32,,,,,,,,,,,
,,,,Left outer knee - rear,125,440,32,31,,,,,,,,,,,
,,,,Left outer lower leg - rear,136,471,24,100,,,,,,,,,,,
,,,,Left outer lower leg - front,114,471,23,100,,,,,,,,,,,
,,,,Left outer ankle,125,569,31,24,,,,,,,,,,,
,,,,Left outer  heel,150,595,12,27,,,,,,,,,,,
,,,,Left outer foot,98,595,54,30,,,,,,,,,,,
,,,,Left outer toes ,76,609,24,13,,,,,,,,,,,
,,,,Right lower inner thigh - front,44,366,35,33,,,,,,,,,,,
,,,,Right  inner knee - front,44,400,28,46,,,,,,,,,,,
,,,,Right inner knee - rear,68,399,17,46,,,,,,,,,,,
,,,,Right inner lower leg - rear,72,446,23,100,,,,,,,,,,,
,,,,Right inner lower leg - front,44,446,22,100,,,,,,,,,,,
,,,,Right inner ankle,55,546,32,28,,,,,,,,,,,
,,,,Right inner  heel,80,572,8,26,,,,,,,,,,,
,,,,Right inner foot,25,572,57,26,,,,,,,,,,,
,,,,Right inner toes ,25,572,57,26,,,,,,,,,,,
HM,,,Please indicate on this diagram as to where the rash INITIALLY STARTED # female,,,,,,,,,,,,,,Initial location of rash,,
,,,,Midline scalp,243,25,16,20,,,,,,,,,,,
,,,,left scalp,259,25,19,20,,,,,,,,,,,
,,,,right scalp,224,25,19,20,,,,,,,,,,,
,,,,Midline forehead,243,44,16,11,,,,,,,,,,,
,,,,Bridge of nose,248,56,8,8,,,,,,,,,,,
,,,,left forehead,259,44,21,13,,,,,,,,,,,
,,,,right forehead,224,44,21,13,,,,,,,,,,,
,,,,left eye area,256,56,17,14,,,,,,,,,,,
,,,,right eye area,230,56,17,14,,,,,,,,,,,
,,,,left eye,256,62,14,7,,,,,,,,,,,
,,,,right eye,234,62,14,7,,,,,,,,,,,
,,,,left upper cheek,262,69,8,8,,,,,,,,,,,
,,,,right upper cheek,234,69,8,8,,,,,,,,,,,
,,,,left ear,274,56,9,22,,,,,,,,,,,
,,,,right ear,220,56,9,22,,,,,,,,,,,
,,,,left side of nose,256,68,7,10,,,,,,,,,,,
,,,,right side of nose,241,68,7,10,,,,,,,,,,,
,,,,left side of upper lip,256,80,3,5,,,,,,,,,,,
,,,,left side of lower lip,256,88,3,5,,,,,,,,,,,
,,,,right side of upper lip,246,80,3,5,,,,,,,,,,,
,,,,right side of lower lip,246,88,3,5,,,,,,,,,,,
,,,,left side of lower face,260,80,15,12,,,,,,,,,,,
,,,,right side of lower face,228,80,15,12,,,,,,,,,,,
,,,,midline nose,249,64,8,17,,,,,,,,,,,
,,,,midline upper lip,249,80,3,5,,,,,,,,,,,
,,,,midline lower lip,249,88,3,5,,,,,,,,,,,
,,,,chin,238,91,25,6,,,,,,,,,,,
,,,,right side of upper neck,230,98,15,12,,,,,,,,,,,
,,,,right side of lower neck,230,110,15,12,,,,,,,,,,,
,,,,midline upper neck,245,98,15,12,,,,,,,,,,,
,,,,midline lower neck,245,110,15,12,,,,,,,,,,,
,,,,leftside of upper neck,260,98,15,12,,,,,,,,,,,
,,,,leftside of lower neck,260,110,15,12,,,,,,,,,,,
,,,,left inner clavicle area,252,120,26,20,,,,,,,,,,,
,,,,left outer clavicle area,278,120,16,20,,,,,,,,,,,
,,,,right inner clavicle area,227,120,26,20,,,,,,,,,,,
,,,,right outer clavicle area,207,120,16,20,,,,,,,,,,,
,,,,left shoulder,293,120,26,40,,,,,,,,,,,
,,,,right shoulder,183,120,26,40,,,,,,,,,,,
,,,,left armpit,296,165,8,15,,,,,,,,,,,
,,,,right armpit,200,165,8,15,,,,,,,,,,,
,,,,sternum upper part,245,140,16,20,,,,,,,,,,,
,,,,upper left chest inner,260,140,19,20,,,,,,,,,,,
,,,,upper left chest outer,278,140,18,20,,,,,,,,,,,
,,,,upper right chest inner,227,140,19,20,,,,,,,,,,,
,,,,upper right chest outer,207,140,18,20,,,,,,,,,,,
,,,,mid sternum,244,160,16,20,,,,,,,,,,,
,,,,breast left upper outer quadrant,210,160,18,20,,,,,,,,,,,
,,,,breast left upper inner quadrant,227,160,18,20,,,,,,,,,,,
,,,,breast left lower outer quadrant,210,179,20,24,,,,,,,,,,,
,,,,breast left lower inner quadrant,227,179,20,24,,,,,,,,,,,
,,,,lower sternum,245,179,16,24,,,,,,,,,,,
,,,,breast right upper outer quadrant,207,160,18,20,,,,,,,,,,,
,,,,breast right upper inner quadrant,227,160,18,20,,,,,,,,,,,
,,,,breast right lower outer quadrant,207,179,20,24,,,,,,,,,,,
,,,,breast right lower inner quadrant,227,179,20,24,,,,,,,,,,,
,,,,Sternum lower third midline,245,179,16,24,,,,,,,,,,,
,,,,upper abdomen left inner,260,203,18,26,,,,,,,,,,,
,,,,upper abdomen right inner,227,203,18,26,,,,,,,,,,,
,,,,upper abdomen right outer,278,203,18,26,,,,,,,,,,,
,,,,upper abdomen left outer,207,203,16,26,,,,,,,,,,,
,,,,mid abdomen upper midline,245,229,15,35,,,,,,,,,,,
,,,,mid abdomen upper left inner,260,229,17,35,,,,,,,,,,,
,,,,mid abdomen upper right inner,227,229,17,35,,,,,,,,,,,
,,,,mid abdomen upper right outer,278,229,17,35,,,,,,,,,,,
,,,,mid abdomen upper left outer,207,229,17,35,,,,,,,,,,,
,,,,mid abdomen lower midline,245,263,15,25,,,,,,,,,,,
,,,,mid abdomen lower left inner,260,263,18,25,,,,,,,,,,,
,,,,mid abdomen lower right inner,227,263,18,25,,,,,,,,,,,
,,,,mid abdomen lower right outer,278,263,26,25,,,,,,,,,,,
,,,,mid abdomen lower left outer,207,263,26,25,,,,,,,,,,,
,,,,lower abdomen midline,245,288,15,26,,,,,,,,,,,
,,,,lower abdomen left inner,260,288,18,26,,,,,,,,,,,
,,,,lower abdomen right inner,227,288,18,26,,,,,,,,,,,
,,,,lower abdomen right outer,278,288,30,26,,,,,,,,,,,
,,,,lower abdomen left outer,207,288,30,26,,,,,,,,,,,
,,,,groin left,263,315,28,15,,,,,,,,,,,
,,,,groin right,216,315,28,15,,,,,,,,,,,
,,,,vulva left,252,315,10,15,,,,,,,,,,,
,,,,vulva right,244,315,10,15,,,,,,,,,,,
,,,,left hip,290,315,20,15,,,,,,,,,,,
,,,,right hip,195,315,20,15,,,,,,,,,,,
,,,,left leg upper thigh,252,331,56,37,,,,,,,,,,,
,,,,left leg lower thigh,252,368,54,42,,,,,,,,,,,
,,,,left leg knee,252,410,46,38,,,,,,,,,,,
,,,,left leg upper shin,252,448,46,59,,,,,,,,,,,
,,,,left leg lower shin,252,507,46,55,,,,,,,,,,,
,,,,left leg front of ankle,253,563,27,23,,,,,,,,,,,
,,,,left leg upper foot,252,584,44,13,,,,,,,,,,,
,,,,left leg toes,252,595,34,10,,,,,,,,,,,
,,,,right leg upper thigh,195,331,56,37,,,,,,,,,,,
,,,,right leg lower thigh,195,368,54,42,,,,,,,,,,,
,,,,right leg knee,195,410,46,38,,,,,,,,,,,
,,,,right leg upper shin,195,448,46,59,,,,,,,,,,,
,,,,right leg lower shin,195,507,46,55,,,,,,,,,,,
,,,,right leg front of ankle,195,563,27,23,,,,,,,,,,,
,,,,right leg upper foot,195,584,44,13,,,,,,,,,,,
,,,,right leg toes,195,595,34,10,,,,,,,,,,,
,,,,left upper arm upper,296,160,25,43,,,,,,,,,,,
,,,,left upper arm lower,296,203,24,32,,,,,,,,,,,
,,,,left elbow front,177,234,32,27,,,,,,,,,,,
,,,,left forearm front of,303,263,24,33,,,,,,,,,,,
,,,,left wrist and lower forearm,308,297,24,32,,,,,,,,,,,
,,,,left hand back of,316,331,16,21,,,,,,,,,,,
,,,,left hand fingers,316,352,16,25,,,,,,,,,,,
,,,,left thumb,308,332,8,32,,,,,,,,,,,
,,,,right upper arm upper,183,160,25,43,,,,,,,,,,,
,,,,right upper arm lower,183,203,24,32,,,,,,,,,,,
,,,,right elbow front,294,234,32,27,,,,,,,,,,,
,,,,right forearm front of,294,263,24,33,,,,,,,,,,,
,,,,right wrist and lower forearm,170,297,24,32,,,,,,,,,,,
,,,,right hand back of,170,331,16,21,,,,,,,,,,,
,,,,right thumb,187,332,8,32,,,,,,,,,,,
,,,,right hand fingers,171,354,16,25,,,,,,,,,,,
,,,,Midline scalp,447,23,17,33,,,,,,,,,,,
,,,,left scalp,426,23,17,34,,,,,,,,,,,
,,,,right scalp,463,23,20,32,,,,,,,,,,,
,,,,left ear back of,426,56,5,16,,,,,,,,,,,
,,,,right ear back of,478,56,5,16,,,,,,,,,,,
,,,,Occiput midline area - rear of skull,447,56,15,24,,,,,,,,,,,
,,,,Occiput left area - rear of skull,431,56,17,24,,,,,,,,,,,
,,,,Occiput right area - rear of skull,462,56,17,24,,,,,,,,,,,
,,,,Neck spine  midline,447,78,17,40,,,,,,,,,,,
,,,,Neck back right,462,78,12,38,,,,,,,,,,,
,,,,Neck back left,434,78,12,38,,,,,,,,,,,
,,,,Upper spine - upper back of chest,447,115,17,44,,,,,,,,,,,
,,,,Upper spine - lower back of chest,447,159,17,57,,,,,,,,,,,
,,,,Lower spine - lumbar spine,447,216,17,46,,,,,,,,,,,
,,,,Bottom of spine - sacrum spine,447,262,17,24,,,,,,,,,,,
,,,,Coccyx spine - tail,447,288,17,28,,,,,,,,,,,
,,,,Anal and perineal area,447,301,17,16,,,,,,,,,,,
,,,,Left inner top of back,428,115,20,18,,,,,,,,,,,
,,,,Left outer top of back,412,115,16,18,,,,,,,,,,,
,,,,Right inner top of back,462,115,20,18,,,,,,,,,,,
,,,,Right outer top of back,479,115,16,18,,,,,,,,,,,
,,,,Left upper outer rear chest,412,133,18,27,,,,,,,,,,,
,,,,Left upper inner rear chest,428,133,18,27,,,,,,,,,,,
,,,,Left lower outer rear chest,412,160,18,44,,,,,,,,,,,
,,,,Left lower inner rear chest,428,160,18,44,,,,,,,,,,,
,,,,right upper outer rear chest,478,133,18,27,,,,,,,,,,,
,,,,right upper inner rear chest,462,133,18,27,,,,,,,,,,,
,,,,right lower outer rear chest,412,160,18,44,,,,,,,,,,,
,,,,right lower inner rear chest,428,160,18,44,,,,,,,,,,,
,,,,Left upper outer back,412,203,18,27,,,,,,,,,,,
,,,,Left upper inner back,428,203,18,27,,,,,,,,,,,
,,,,Left lower outer back,412,228,18,35,,,,,,,,,,,
,,,,Left lower inner back,428,228,18,35,,,,,,,,,,,
,,,,right upper outer back,478,203,18,27,,,,,,,,,,,
,,,,right upper inner back,462,203,18,27,,,,,,,,,,,
,,,,right lower outer back,412,228,18,35,,,,,,,,,,,
,,,,right lower inner back,428,228,18,35,,,,,,,,,,,
,,,,left buttock upper outer quadrant,406,263,22,25,,,,,,,,,,,
,,,,left buttock upper inner quadrant,428,263,20,25,,,,,,,,,,,
,,,,left buttock lower outer quadrant,406,288,21,38,,,,,,,,,,,
,,,,left buttock lower inner quadrant,428,288,21,38,,,,,,,,,,,
,,,,right buttock upper outer quadrant,480,263,22,25,,,,,,,,,,,
,,,,right buttock upper inner quadrant,462,263,20,25,,,,,,,,,,,
,,,,right buttock lower outer quadrant,480,288,21,38,,,,,,,,,,,
,,,,right buttock lower inner quadrant,462,288,21,38,,,,,,,,,,,
,,,,left hip - rear,398,292,9,37,,,,,,,,,,,
,,,,right hip - rear ,500,292,9,37,,,,,,,,,,,
,,,,left leg upper back of thigh,398,328,54,40,,,,,,,,,,,
,,,,left leg lower back of thigh,398,368,54,42,,,,,,,,,,,
,,,,left leg back of knee,398,410,56,39,,,,,,,,,,,
,,,,left leg upper calf,398,448,56,55,,,,,,,,,,,
,,,,left leg lower calf,398,502,56,68,,,,,,,,,,,
,,,,left leg back of ankle,434,570,20,22,,,,,,,,,,,
,,,,left back of heel,434,593,15,17,,,,,,,,,,,
